Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1755,068290,KR7068290006,삼성출판사,KOSPI,,8160,2,-60,-0.73,8220,8230,8130,16844,137620495,81600000000,10000000,STK
1756,261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,3030,2,-65,-2.1,3155,3160,2845,1364669,4073800113,81546377880,26912996,KSQ
1757,175250,KR7175250000,아이큐어,KOSDAQ,관리종목(소속부없음),2170,0,0,0.0,0,0,0,0,0,81501658560,37558368,KSQ
1758,095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,2180,2,-105,-4.6,2300,2365,2155,1448066,3224386818,81307261620,37296909,KSQ
1759,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,4830,2,-40,-0.82,4810,4925,4795,132016,639853297,81194966160,16810552,KSQ
1760,060310,KR7060310000,3S,KOSDAQ,벤처기업부,1528,2,-43,-2.74,1572,1600,1518,616174,950517439,81074213120,53059040,KSQ
1761,053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,5480,1,80,1.48,5350,5590,5350,169637,926607550,81064560440,14792803,KSQ
1762,412540,KR7412540007,제일엠앤에스,KOSDAQ,관리종목(소속부없음),3935,0,0,0.0,0,0,0,0,0,81063616775,20600665,KSQ
1763,009200,KR7009200007,무림페이퍼,KOSPI,,1947,2,-25,-1.27,1972,1992,1933,283758,554518603,81013326570,41609310,STK
1764,013700,KR7013700000,까뮤이앤씨,KOSPI,,1344,2,-4,-0.3,1342,1344,1310,94121,124321571,80305115520,59750830,STK
1765,047400,KR7047400007,유니온머티리얼,KOSPI,,1912,1,7,0.37,1944,1944,1831,864439,1623363968,80304000000,42000000,STK
1766,163280,KR7163280001,에어레인,KOSDAQ,기술성장기업부,5900,2,-80,-1.34,5970,6000,5800,131779,775871385,80258160200,13603078,KSQ
1767,014470,KR7014470009,부방,KOSDAQ,벤처기업부,1336,2,-37,-2.69,1360,1367,1326,160862,216038889,80229819360,60052260,KSQ
1768,417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,7660,1,40,0.52,7670,7750,7530,41521,316860210,80187875060,10468391,KSQ
1769,340360,KR7340360007,다보링크,KOSDAQ,투자주의환기종목(소속부없음),1540,2,-42,-2.65,1575,1575,1525,168560,260852546,80176668880,52062772,KSQ
1770,016090,KR7016090003,대현,KOSPI,,1807,1,10,0.56,1790,1810,1775,109671,195839369,80018134170,44282310,STK
1771,001470,KR7001470004,삼부토건,KOSPI,,347,0,0,0.0,0,0,0,0,0,79699592928,229681824,STK
1772,232830,KR7232830000,아이티센피엔에스,KOSDAQ,벤처기업부,4820,1,170,3.66,4755,4875,4570,174989,820396668,79692559320,16533726,KSQ
1773,021050,KR7021050000,서원,KOSPI,,1677,2,-43,-2.5,1719,1724,1625,1020862,1721149066,79614887430,47474590,STK
1774,207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,958,2,-16,-1.64,974,975,949,289216,276155213,79590432114,83079783,KSQ
1775,222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
1776,011390,KR7011390002,부산산업,KOSPI,,75300,2,-900,-1.18,76300,76300,74700,4283,322480000,79516800000,1056000,STK
1777,155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,4180,1,45,1.09,4135,4255,4055,212333,888061979,79312816440,18974358,KSQ
1778,069730,KR7069730000,DSR제강,KOSPI,,5500,2,-100,-1.79,5600,5670,5430,48335,266462400,79200000000,14400000,STK
1779,006090,KR7006090005,사조오양,KOSPI,,8400,1,80,0.96,8350,8430,8330,3446,28870390,79151007600,9422739,STK
1780,101140,KR7101140002,인바이오젠,KOSPI,,7880,2,-40,-0.51,7920,8290,7790,7722,60956535,79148422080,10044216,STK
1781,049470,KR7049470008,비트플래닛,KOSDAQ,중견기업부,672,0,0,0.0,0,0,0,0,0,79110862656,117724498,KSQ
1782,396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,1995,2,-5,-0.25,2010,2010,1965,121374,239570154,79013850300,39605940,STK
1783,317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,3920,1,30,0.77,3875,4030,3815,109165,425255497,78929313680,20135029,KSQ
1784,006880,KR7006880009,신송홀딩스,KOSPI,,6670,2,-60,-0.89,6730,6800,6620,56817,379326160,78898482860,11828858,STK
1785,041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,4150,2,-10,-0.24,4120,4160,4105,78352,324078233,78850000000,19000000,KSQ
1786,027050,KR7027050004,코리아나,KOSDAQ,중견기업부,1968,1,49,2.55,1976,2170,1939,2178849,4462494472,78720000000,40000000,KSQ
1787,307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,1058,1,58,5.8,1011,1075,980,329266,333602947,78608643530,74299285,KSQ
1788,136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,7130,3,0,0.0,7240,7240,7080,18862,134445030,78566225780,11019106,KSQ
1789,045660,KR7045660008,에이텍,KOSDAQ,우량기업부,9510,2,-30,-0.31,9570,9600,9420,31493,298723590,78552600000,8260000,KSQ
1790,037760,KR7037760006,쎄니트,KOSDAQ,중견기업부,2320,1,20,0.87,2285,2330,2240,19464,44623870,78492376720,33832921,KSQ
1791,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,7430,1,10,0.13,7350,7700,7340,34284,254374370,78403841620,10552334,KSQ
1792,010040,KR7010040004,한국내화,KOSPI,,1901,2,-17,-0.89,1922,1957,1873,89080,168377516,78068484862,41067062,STK
1793,004060,KR7004060000,SG세계물산,KOSPI,,3850,1,30,0.79,3790,3915,3727,178058,681693330,77933609600,20242496,STK
1794,317850,KR7317850006,대모,KOSDAQ,벤처기업부,9360,2,-90,-0.95,9280,9370,9150,273469,2529198505,77916571200,8324420,KSQ
1795,900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),543,1,4,0.74,555,555,525,709715,380882682,77790182172,143260004,KSQ
1796,127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,6560,2,-10,-0.15,6560,6670,6390,38521,252496405,77674887040,11840684,KSQ
1797,094850,KR7094850005,참좋은여행,KOSDAQ,우량기업부,5540,3,0,0.0,5540,5730,5470,92898,521586800,77560000000,14000000,KSQ
1798,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1000,1,10,1.01,989,1020,982,143571,142944334,77549006000,77549006,KSQ
1799,009770,KR7009770009,삼정펄프,KOSPI,,31000,2,-600,-1.9,31550,31550,30700,845,26097800,77499101000,2499971,STK
1800,222420,KR7222420002,쎄노텍,KOSDAQ,벤처기업부,1600,2,-18,-1.11,1617,1630,1571,502341,801167051,77412166400,48382604,KSQ
1801,360350,KR7360350003,코셈,KOSDAQ,기술성장기업부,13500,2,-330,-2.39,13830,14050,13090,34607,461752700,77327595000,5727970,KSQ
1802,162300,KR7162300008,신스틸,KOSDAQ,우량기업부,1859,2,-5,-0.27,1888,1888,1829,85105,157795681,77095299138,41471382,KSQ
1803,435570,KR7435570007,에르코스,KOSDAQ,벤처기업부,10090,1,90,0.9,10050,10400,9930,28482,286864020,76855358470,7616983,KSQ
1804,054930,KR7054930003,유신,KOSDAQ,우량기업부,25600,2,-350,-1.35,25550,25900,25000,25180,638142950,76800000000,3000000,KSQ
1805,000725,KR7000721001,현대건설우,KOSPI,,72800,2,-1300,-1.75,74100,75300,71800,7196,522096450,76781650400,1054693,STK
1806,066980,KR7066980004,한성크린텍,KOSDAQ,벤처기업부,1478,1,29,2.0,1450,1485,1398,338711,494896625,76760114750,51935125,KSQ
1807,180060,KR7180060006,탑선,KONEX,일반기업부,8200,2,-170,-2.03,8370,8400,8050,3559,28982720,76650861200,9347666,KNX
1808,067920,KR7067920009,이글루,KOSDAQ,우량기업부,6950,2,-20,-0.29,7070,7170,6790,96953,676730900,76423027050,10996119,KSQ
1809,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4860,2,-75,-1.52,4945,4945,4800,70407,342276701,76316045400,15702890,KSQ
1810,002795,KR7002791002,아모레퍼시픽홀딩스우,KOSPI,,11940,2,-60,-0.5,12090,12130,11880,10007,119562140,76191193680,6381172,STK
1811,089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,5170,2,-70,-1.34,5280,5280,5120,37518,194773590,76155128830,14730199,KSQ
1812,032540,KR7032540007,TJ미디어,KOSDAQ,우량기업부,3640,3,0,0.0,3640,3735,3585,8750,31595500,76066583320,20897413,KSQ
1813,168330,KR7168330009,내츄럴엔도텍,KOSDAQ,투자주의환기종목(소속부없음),2395,2,-5,-0.21,2435,2455,2310,31751,75292770,76052985500,31754900,KSQ
1814,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,5170,1,80,1.57,5090,5190,5060,15601,79766140,75843682860,14669958,KSQ
1815,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1567,1,26,1.69,1540,1585,1516,277417,430848709,75732426788,48329564,KSQ
1816,170790,KR7170790000,파이오링크,KOSDAQ,우량기업부,11830,1,80,0.68,12050,12750,11800,229912,2805440965,75680473050,6397335,KSQ
1817,147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,6980,2,-10,-0.14,6970,7580,6710,349232,2490174410,75522664680,10819866,KSQ
1818,072470,KR7072470008,우리산업홀딩스,KOSDAQ,중견기업부,3990,1,180,4.72,3810,4250,3700,572631,2330744377,75360490590,18887341,KSQ
1819,288620,KR7288620008,에스프리즘,KOSDAQ,벤처기업부,10790,1,580,5.68,10850,11930,10450,324282,3593656590,75306819640,6979316,KSQ
1820,458350,KR7458350006,에스팀,KOSDAQ,중견기업부,8660,2,-160,-1.81,8820,9100,8650,85778,760441105,75196512000,8683200,KSQ
1821,080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,7640,1,20,0.26,7630,7640,7550,8544,65020210,75139942440,9835071,KSQ
1822,159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,3740,2,-5,-0.13,3750,3800,3710,12510,47030745,74922058640,20032636,KSQ
1823,214330,KR7214330003,금호에이치티,KOSPI,,3435,1,55,1.63,3380,3440,3345,50879,171846361,74898976185,21804651,STK
1824,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2300,1,30,1.32,2300,2385,2275,397088,920381470,74871580300,32552861,KSQ
1825,457370,KR7457370005,한켐,KOSDAQ,중견기업부,9260,2,-20,-0.22,9250,9330,9160,48164,445060580,74655360840,8062134,KSQ
1826,446840,KR7446840001,지슨,KOSDAQ,기술성장기업부,1355,2,-14,-1.02,1379,1400,1337,150299,204320779,74637577465,55083083,KSQ
1827,036000,KR7036000008,예림당,KOSDAQ,중견기업부,3235,1,15,0.47,3220,3280,3195,30077,97104470,74515886095,23034277,KSQ
1828,234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,1020,0,0,0.0,0,0,0,0,0,74468346660,73008183,KSQ
1829,043710,KR7043710003,코스리거글로벌,KOSDAQ,중견기업부,4300,2,-160,-3.59,4460,4460,4115,27366,115297831,74443758600,17312502,KSQ
1830,006980,KR7006980007,우성,KOSPI,,24050,2,-200,-0.82,24050,24900,23700,11722,283314400,74314500000,3090000,STK
1831,294140,KR7294140009,레몬,KOSDAQ,관리종목(소속부없음),3315,1,60,1.84,3290,3345,3210,36639,119426425,74305121670,22414818,KSQ
1832,005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,7430,1,1010,15.73,6420,7430,6370,519970,3642150750,74300000000,10000000,KSQ
1833,900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),1613,2,-32,-1.95,1645,1645,1610,19774,31963883,74245915778,46029706,KSQ
1834,040610,KR7040610008,SG&G,KOSDAQ,중견기업부,2175,0,0,0.0,0,0,0,0,0,74139651300,34087196,KSQ
1835,043650,KR7043650001,국순당,KOSDAQ,중견기업부,4150,2,-25,-0.6,4135,4160,4115,31282,129425983,74111961600,17858304,KSQ
1836,039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,2745,2,-20,-0.72,2760,2775,2715,252157,692381179,74059012980,26979604,KSQ
1837,333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,7010,1,10,0.14,6940,7060,6800,41652,288185365,73999971440,10556344,KSQ
1838,024910,KR7024910002,경창산업,KOSDAQ,중견기업부,2065,1,80,4.03,1985,2100,1973,467550,958024729,73966245325,35819005,KSQ
1839,033170,KR7033170002,시그네틱스,KOSDAQ,중견기업부,861,2,-5,-0.58,866,875,847,367749,316525981,73812082659,85728319,KSQ
1840,003925,KR7003921004,남양유업우,KOSPI,,36850,2,-50,-0.14,37300,37300,36550,4096,150705550,73700000000,2000000,STK
1841,296160,KR7296160005,프로젠,KONEX,일반기업부,4770,2,-60,-1.24,4900,4920,4600,18815,88755420,73339126830,15375079,KNX
1842,048770,KR7048770002,TPC로보틱스,KOSDAQ,벤처기업부,4665,1,680,17.06,4105,5100,4105,4628931,21885675228,73231128015,15697991,KSQ
1843,261520,KR7261520001,이지스,KOSDAQ,기술성장기업부,7120,2,-10,-0.14,7140,7340,7080,35761,256310190,73177936000,10277800,KSQ
1844,099410,KR7099410003,동방선기,KOSDAQ,벤처기업부,5220,2,-120,-2.25,5240,5250,5040,247368,1270140910,73080000000,14000000,KSQ
1845,352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,5780,1,300,5.47,5510,5830,5500,93260,534481385,73046495560,12637802,KSQ
1846,111110,KR7111110003,호전실업,KOSPI,,7790,1,10,0.13,7800,7840,7710,19400,150686585,73039040000,9376000,STK
1847,053050,KR7053050001,지에스이,KOSDAQ,우량기업부,2430,1,20,0.83,2430,2440,2385,222553,535635283,72869860710,29987597,KSQ
1848,042940,KR7042940007,상지건설,KOSDAQ,중견기업부,10660,2,-530,-4.74,10590,10680,10310,416190,4345004225,72794069920,6828712,KSQ
1849,006490,KR7006490007,인스코비,KOSPI,,497,1,30,6.42,467,498,461,1712857,826875007,72505400149,145886117,STK
1850,092300,KR7092300003,현우산업,KOSDAQ,우량기업부,3805,1,10,0.26,3795,3870,3610,125405,475109050,72485006480,19049936,KSQ
1851,039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,3205,2,-75,-2.29,3255,3260,3200,57553,184904107,72383992345,22584709,KSQ
1852,373200,KR7373200005,엑스플러스,KOSDAQ,벤처기업부,643,0,0,0.0,0,0,0,0,0,72325014869,112480583,KSQ
1853,058730,KR7058730003,다스코,KOSPI,,3625,2,-80,-2.16,3635,3700,3575,201860,727384557,72312301125,19948221,STK
1854,004540,KR7004540001,깨끗한나라,KOSPI,,1940,1,5,0.26,1956,1958,1924,70542,136254691,72246944420,37240693,STK
1855,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,6020,2,-30,-0.5,6060,6060,5990,24316,146189410,72158218300,11986415,KSQ
1856,129260,KR7129260006,인터지스,KOSPI,,2425,2,-20,-0.82,2440,2445,2395,76453,184977882,72138594450,29747874,STK
1857,318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,7720,2,-130,-1.66,7850,7850,7530,22214,170844535,72114071720,9341201,KSQ
1858,001550,KR7001550003,조비,KOSPI,,13860,2,-150,-1.07,14040,14180,13650,73298,1012298470,71964432540,5192239,STK
1859,234920,KR7234920007,자이글,KOSDAQ,관리종목(소속부없음),5310,0,0,0.0,0,0,0,0,0,71849132100,13530910,KSQ
1860,001465,KR7001461003,BYC우,KOSPI,,33300,1,500,1.52,32900,33300,32000,2929,95090100,71723205000,2153850,STK
1861,039420,KR7039420005,케이엘넷,KOSDAQ,중견기업부,3120,1,30,0.97,3095,3150,3070,147008,456863604,71594621280,22946994,KSQ
1862,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,벤처기업부,2385,3,0,0.0,2385,2465,2350,56801,134743622,71575223760,30010576,KSQ
1863,003780,KR7003780004,진양산업,KOSPI,,5500,3,0,0.0,5460,5540,5440,59057,324279530,71500000000,13000000,STK
1864,001620,KR7001620004,케이비아이동국실업,KOSPI,,642,0,0,0.0,0,0,0,0,0,71450125902,111293031,STK
1865,040350,KR7040350001,크레오에스지,KOSDAQ,벤처기업부,732,0,0,0.0,0,0,0,0,0,71445147852,97602661,KSQ
1866,024900,KR7024900003,디와이덕양,KOSPI,,2190,2,-40,-1.79,2215,2265,2190,101320,225712647,71317306200,32564980,STK
1867,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,754,0,0,0.0,0,0,0,0,0,71207681584,94439896,KSQ
1868,177900,KR7177900008,쓰리에이로직스,KOSDAQ,기술성장기업부,7390,2,-50,-0.67,7260,7630,7260,112049,834217590,71147964000,9627600,KSQ
1869,049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3625,2,-70,-1.89,3690,3690,3545,12597,45189260,71072754125,19606277,KSQ
1870,009835,KR7009831009,한화솔루션우,KOSPI,,27550,2,-350,-1.25,27900,28600,27200,17036,471610325,70950864950,2575349,STK
1871,155660,KR7155660004,DSR,KOSPI,,4430,2,-10,-0.23,4440,4440,4380,24772,108942455,70880000000,16000000,STK
1872,038060,KR7038060000,루멘스,KOSDAQ,중견기업부,1470,2,-240,-14.04,1710,1711,1460,3147062,4956716591,70711511430,48103069,KSQ
1873,007815,KR7007811003,코리아써우,KOSPI,,23800,2,-200,-0.83,23550,24000,23550,1533,36480600,70559622000,2964690,STK
1874,000220,KR7000220004,유유제약,KOSPI,,4140,1,50,1.22,4090,4160,4070,42120,173041640,70513933140,17032351,STK
1875,226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,2905,1,85,3.01,2845,2955,2835,149872,434680872,70470869875,24258475,KSQ
1876,064240,KR7064240005,홈캐스트,KOSDAQ,벤처기업부,2030,1,10,0.5,2020,2070,1995,153653,310756331,70429329530,34694251,KSQ
1877,004830,KR7004830006,덕성,KOSPI,,4485,2,-5,-0.11,4475,4510,4395,85916,383460202,70324800000,15680000,STK
1878,010470,KR7010470003,오리콤,KOSDAQ,우량기업부,5870,2,-20,-0.34,5880,5910,5780,11073,64922520,70293543500,11975050,KSQ
1879,260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,3630,1,5,0.14,3630,3750,3525,34268,124121255,70209975330,19341591,KSQ
1880,332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,5280,1,80,1.54,5190,5280,5190,2381,12417140,70085273280,13273726,KSQ
1881,000910,KR7000910000,유니온,KOSPI,,4480,2,-40,-0.88,4525,4525,4430,108473,483313239,69940053120,15611619,STK
1882,35320K,KR735320K011,대덕전자1우,KOSPI,,33350,1,1500,4.71,31750,33550,30000,55542,1783355150,69885558650,2095519,STK
1883,0013V0,KR70013V0002,삼진식품,KOSDAQ,중견기업부,7040,1,100,1.44,6910,7080,6890,66416,463218430,69827338240,9918656,KSQ
1884,073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,69571715580,106378770,KSQ
1885,460870,KR7460870009,에스엠씨지,KOSDAQ,벤처기업부,3450,2,-30,-0.86,3485,3635,3415,301118,1053204549,69252898800,20073304,KSQ
1886,052220,KR7052220001,iMBC,KOSDAQ,중견기업부,2985,2,-25,-0.83,3010,3010,2960,173532,516934230,68655000000,23000000,KSQ
1887,219550,KR7219550001,디와이디,KOSDAQ,관리종목(소속부없음),1775,1,109,6.54,1750,1788,1616,115788,200843395,68643256175,38672257,KSQ
1888,351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,8250,2,-50,-0.6,8330,8540,8160,63131,523700030,68380290000,8288520,KSQ
1889,105550,KR7105550008,엣지파운드리,KOSDAQ,중견기업부,873,2,-36,-3.96,900,900,832,1732678,1505044005,68362055523,78307051,KSQ
1890,122310,KR7122310006,제노레이,KOSDAQ,우량기업부,4695,1,15,0.32,4720,4765,4605,44607,209996925,68330297580,14553844,KSQ
1891,104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,5340,2,-220,-3.96,5480,5700,5310,89029,485357835,68275851600,12785740,KSQ
1892,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1175,0,0,0.0,0,0,0,0,0,68146559600,57997072,KSQ
1893,033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,1702,1,7,0.41,1695,1734,1681,87809,149461322,68033120112,39972456,KSQ
1894,061250,KR7061250007,화일약품,KOSDAQ,우량기업부,8060,3,0,0.0,8060,8240,7960,23888,193493950,67845727040,8417584,KSQ
1895,372910,KR7372910000,한컴라이프케어,KOSPI,,2450,1,10,0.41,2425,2460,2425,56670,138411665,67802294700,27674406,STK
1896,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,7440,2,-20,-0.27,7460,7460,7370,3327,24557060,67704000000,9100000,KSQ
1897,089790,KR7089790000,제이티,KOSDAQ,벤처기업부,6560,2,-140,-2.09,6570,7090,6350,784929,5190829390,67669765280,10315513,KSQ
1898,092440,KR7092440007,기신정기,KOSPI,,2315,2,-5,-0.22,2320,2345,2295,11442,26457390,67598000000,29200000,STK
1899,094970,KR7094970001,제이엠티,KOSDAQ,벤처기업부,4035,1,130,3.33,3900,4035,3830,296655,1173584592,67579148400,16748240,KSQ
1900,950220,KR8840140006,네오이뮨텍,KOSDAQ,기술성장기업부,403,1,2,0.5,401,412,398,973393,391512462,67558277215,167638405,KSQ
1901,010240,KR7010240000,흥국,KOSDAQ,우량기업부,5770,2,-110,-1.87,5900,5900,5760,28639,166278070,67543620000,11706000,KSQ
1902,007370,KR7007370000,진양제약,KOSDAQ,우량기업부,4770,2,-90,-1.85,4830,4865,4770,50413,241834750,67421979990,14134587,KSQ
1903,036670,KR7036670008,삼양케이씨아이,KOSDAQ,우량기업부,5980,1,30,0.5,5940,6030,5940,37140,221211825,67394600000,11270000,KSQ
1904,950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),3500,1,35,1.01,3500,3520,3410,25606,88478997,67326185500,19236053,KSQ
1905,100030,KR7100030006,인지소프트,KOSDAQ,중견기업부,20500,1,250,1.23,20500,20600,20000,18441,375205625,67316137000,3283714,KSQ
1906,321820,KR7321820003,아티스트컴퍼니,KOSDAQ,기술성장기업부,4315,2,-85,-1.93,4400,4500,4280,75033,329285259,67276787440,15591376,KSQ
1907,456570,KR7456570001,아이엠지티,KONEX,일반기업부,12770,2,-10,-0.08,13000,13170,12000,6176,74767160,67199622080,5262304,KNX
1908,037230,KR7037230000,한국팩키지,KOSDAQ,우량기업부,2250,2,-10,-0.44,2270,2300,2240,144031,325998607,67050735750,29800327,KSQ
1909,317530,KR7317530004,에피소드컴퍼니,KOSDAQ,기술성장기업부,3830,3,0,0.0,3830,4000,3830,10305,39530393,67005398060,17494882,KSQ
1910,015710,KR7015710007,코콤,KOSDAQ,우량기업부,3820,2,-5,-0.13,3825,3855,3770,60499,230062935,66966510000,17530500,KSQ
